city,locality,property_type,area,bedrooms,bathrooms,furnishing,age,floor,parking,pool,garden,gym,security,lift,power_backup,modular_kitchen,clubhouse,children_play,jogging_track,sports_court,rainwater_harvesting,solar_panels,smart_home,servant_room,price
Kolkata,Dum Dum,Studio,761,1,1,Semi-Furnished,2,15,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,4494403
Delhi,Rohini,Studio,663,1,1,Unfurnished,1,20,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6467818
Mumbai,Thane,Apartment,1595,4,4,Unfurnished,26,4,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,13865768
Bangalore,Sarjapur,Penthouse,4132,5,3,Unfurnished,0,18,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,59793248
Kolkata,Ballygunge,Studio,326,1,1,Unfurnished,28,2,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3826135
Bangalore,Koramangala,Apartment,1328,4,3,Semi-Furnished,19,17,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,19022114
Bangalore,Hebbal,Villa,3489,6,2,Semi-Furnished,20,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,46609223
Hyderabad,Miyapur,Apartment,1365,4,4,Semi-Furnished,11,25,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,10347859
Bangalore,Sarjapur,Apartment,2121,3,2,Unfurnished,2,23,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,17795179
Delhi,Connaught Place,Apartment,1394,3,2,Fully-Furnished,0,21,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,75580434
Hyderabad,Miyapur,Independent House,2151,3,2,Fully-Furnished,7,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,19980713
Mumbai,Andheri,Studio,634,1,1,Fully-Furnished,4,26,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,12835721
Mumbai,Powai,Apartment,1096,3,2,Unfurnished,8,2,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,26399002
Chennai,Mylapore,Studio,543,1,1,Fully-Furnished,6,15,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,8230425
Kolkata,Park Street,Penthouse,3063,5,3,Unfurnished,0,33,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,88815257
Delhi,Karol Bagh,Apartment,1389,4,3,Unfurnished,4,14,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,26279249
Chennai,Chromepet,Apartment,1381,3,1,Fully-Furnished,4,11,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,12664550
Ahmedabad,Satellite,Independent House,1285,3,2,Fully-Furnished,6,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,15847384
Delhi,Dwarka,Independent House,1341,3,1,Semi-Furnished,17,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,19800708
Kolkata,Park Street,Studio,644,1,1,Unfurnished,4,12,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,8427373
Chennai,Mylapore,Studio,478,1,1,Semi-Furnished,0,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6141746
Kolkata,Alipore,Studio,610,1,1,Semi-Furnished,20,3,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,5787185
Mumbai,Bandra,Villa,3532,4,3,Semi-Furnished,12,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,165675285
Mumbai,Juhu,Apartment,1112,2,2,Semi-Furnished,14,16,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,36091683
Mumbai,Goregaon,Apartment,1229,3,2,Unfurnished,15,8,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,21481223
Kolkata,Salt Lake,Independent House,1581,3,2,Unfurnished,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,14874175
Kolkata,EM Bypass,Apartment,1971,3,2,Semi-Furnished,3,14,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,17717663
Ahmedabad,CG Road,Villa,3576,6,2,Fully-Furnished,4,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,62124283
Delhi,Rohini,Penthouse,3950,6,3,Semi-Furnished,1,39,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0,92703412
Chennai,Velachery,Apartment,1114,2,1,Semi-Furnished,18,21,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,9452064
Delhi,Janakpuri,Studio,643,1,1,Semi-Furnished,10,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6583573
Delhi,Lajpat Nagar,Studio,545,1,1,Unfurnished,0,20,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7335782
Ahmedabad,Bopal,Independent House,1874,4,2,Unfurnished,5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,13398762
Hyderabad,Secunderabad,Apartment,2085,3,2,Fully-Furnished,0,6,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,26551813
Kolkata,Dum Dum,Apartment,1312,3,1,Semi-Furnished,13,14,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,10460669
Hyderabad,Banjara Hills,Apartment,902,3,2,Semi-Furnished,6,21,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,15351908
Chennai,Adyar,Apartment,1235,4,4,Semi-Furnished,8,5,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,18625348
Hyderabad,HITEC City,Apartment,1113,3,2,Semi-Furnished,5,5,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,13611217
Hyderabad,Madhapur,Villa,3968,4,2,Unfurnished,10,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,44922242
Delhi,Vasant Kunj,Apartment,1096,2,2,Unfurnished,12,5,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,23639383
Ahmedabad,Thaltej,Apartment,2316,3,2,Semi-Furnished,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,19540909
Delhi,Dwarka,Studio,402,1,1,Semi-Furnished,5,21,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5186705
Chennai,Nungambakkam,Independent House,2596,5,3,Semi-Furnished,24,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,48534461
Hyderabad,Gachibowli,Apartment,1254,3,2,Unfurnished,10,10,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10592910
Hyderabad,Miyapur,Independent House,2189,3,2,Unfurnished,17,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,14399521
Delhi,Saket,Independent House,1422,3,2,Fully-Furnished,5,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,38191075
Delhi,Lajpat Nagar,Studio,639,1,1,Unfurnished,4,15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8003368
Delhi,Dwarka,Apartment,1515,3,2,Semi-Furnished,2,25,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,26198056
Kolkata,Salt Lake,Studio,500,1,1,Fully-Furnished,17,11,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,3464910
Bangalore,Sarjapur,Studio,403,1,1,Fully-Furnished,1,26,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,4994852
Chennai,Mylapore,Independent House,2283,4,3,Unfurnished,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,41760657
Bangalore,MG Road,Independent House,3089,5,4,Semi-Furnished,2,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,85458637
Hyderabad,Gachibowli,Apartment,2038,3,1,Fully-Furnished,5,28,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,20402419
Ahmedabad,Prahlad Nagar,Apartment,1416,3,1,Fully-Furnished,1,4,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,17369879
Kolkata,Alipore,Apartment,1146,3,2,Unfurnished,17,12,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,14905347
Bangalore,Indiranagar,Villa,4500,5,3,Fully-Furnished,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,131566108
Hyderabad,Gachibowli,Villa,2448,5,3,Semi-Furnished,10,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,30114990
Bangalore,Koramangala,Apartment,1017,2,2,Unfurnished,0,16,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,16710846
Hyderabad,Banjara Hills,Villa,2204,5,2,Unfurnished,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,47147980
Bangalore,HSR Layout,Studio,748,1,1,Semi-Furnished,25,7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5781811
Delhi,Rohini,Apartment,2123,4,3,Fully-Furnished,1,16,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,30010660
Pune,Koregaon Park,Studio,691,1,1,Unfurnished,3,12,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,7939006
Ahmedabad,Bopal,Apartment,2069,4,3,Unfurnished,10,9,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,13238923
Mumbai,Thane,Apartment,2018,3,2,Unfurnished,0,13,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,27521988
Bangalore,Whitefield,Studio,366,1,1,Unfurnished,2,9,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3379690
Bangalore,MG Road,Villa,3221,4,4,Unfurnished,9,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,76274909
Pune,Baner,Independent House,2221,3,1,Unfurnished,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,24283541
Mumbai,Malad,Independent House,1930,3,2,Unfurnished,2,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,33697472
Ahmedabad,Gota,Apartment,2163,3,2,Fully-Furnished,5,15,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,15613691
Hyderabad,Secunderabad,Apartment,1698,3,2,Semi-Furnished,12,7,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,15552549
Delhi,Nehru Place,Studio,758,1,1,Semi-Furnished,1,21,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,11378958
Hyderabad,Jubilee Hills,Apartment,1533,3,2,Semi-Furnished,1,22,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,28454029
Chennai,Adyar,Apartment,2500,5,3,Semi-Furnished,5,22,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,34426138
Hyderabad,Jubilee Hills,Studio,431,1,1,Semi-Furnished,16,16,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,5412374
Delhi,Rohini,Studio,479,1,1,Fully-Furnished,12,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,5528239
Pune,Hadapsar,Studio,545,1,1,Semi-Furnished,0,24,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4164584
Hyderabad,Jubilee Hills,Villa,1816,3,2,Semi-Furnished,5,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,42849400
Pune,Kharadi,Villa,4453,4,4,Unfurnished,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,55836327
Pune,Aundh,Villa,3050,5,4,Semi-Furnished,10,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,49801803
Pune,Hinjewadi,Studio,583,1,1,Unfurnished,24,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3020171
Mumbai,Powai,Studio,524,1,1,Semi-Furnished,13,20,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,9299543
Delhi,Lajpat Nagar,Apartment,1674,4,3,Fully-Furnished,2,2,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,42052155
Mumbai,Powai,Apartment,1431,3,2,Semi-Furnished,2,10,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,44562184
Hyderabad,Madhapur,Studio,782,1,1,Semi-Furnished,5,10,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5277370
Pune,Kharadi,Apartment,1656,3,2,Semi-Furnished,13,14,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,16008463
Mumbai,Navi Mumbai,Studio,395,1,1,Semi-Furnished,3,5,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,4700753
Kolkata,Alipore,Studio,556,1,1,Semi-Furnished,16,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5855426
Mumbai,Thane,Studio,433,1,1,Semi-Furnished,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,6145433
Hyderabad,Banjara Hills,Independent House,2093,4,4,Unfurnished,4,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,33897765
Bangalore,Electronic City,Apartment,1078,2,1,Unfurnished,35,6,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,7464795
Kolkata,New Town,Independent House,1912,4,2,Unfurnished,8,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,15254811
Bangalore,Hebbal,Independent House,2826,5,3,Semi-Furnished,6,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,35137731
Bangalore,JP Nagar,Apartment,1889,4,2,Fully-Furnished,1,26,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,24816444
Mumbai,Navi Mumbai,Apartment,874,2,2,Semi-Furnished,4,12,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,13136126
Hyderabad,Kondapur,Studio,612,1,1,Semi-Furnished,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3042944
Delhi,Nehru Place,Apartment,1626,3,2,Unfurnished,4,10,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,26426773
Bangalore,Koramangala,Apartment,1090,3,1,Fully-Furnished,14,4,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,17770711
Pune,Viman Nagar,Independent House,919,2,1,Unfurnished,17,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,10606964
Kolkata,Dum Dum,Apartment,1089,3,2,Semi-Furnished,11,17,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,7684773
Mumbai,Borivali,Villa,3345,4,2,Unfurnished,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,80409951
Mumbai,Dadar,Studio,404,1,1,Semi-Furnished,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,9860860
Chennai,OMR,Apartment,1806,3,2,Fully-Furnished,10,23,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,17392662
Delhi,Connaught Place,Apartment,891,2,1,Unfurnished,3,17,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,35214125
Kolkata,Park Street,Apartment,1631,4,3,Fully-Furnished,1,11,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,31821788
Chennai,OMR,Studio,530,1,1,Unfurnished,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3325156
Bangalore,HSR Layout,Independent House,1400,3,2,Unfurnished,13,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,17002964
Mumbai,Navi Mumbai,Villa,3804,5,2,Semi-Furnished,11,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,61680605
Bangalore,Hebbal,Villa,3796,5,2,Fully-Furnished,16,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,55316044
Chennai,Mylapore,Studio,688,1,1,Semi-Furnished,24,6,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7084951
Hyderabad,Kondapur,Independent House,2406,5,3,Unfurnished,22,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,18293336
Bangalore,Whitefield,Studio,520,1,1,Fully-Furnished,22,7,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3804490
Hyderabad,Madhapur,Apartment,1387,3,1,Unfurnished,6,12,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,13111967
Chennai,Adyar,Independent House,3187,5,3,Unfurnished,2,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,51084172
Chennai,Nungambakkam,Studio,441,1,1,Unfurnished,17,10,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4863603
Hyderabad,Secunderabad,Villa,2626,4,3,Semi-Furnished,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,38865738
Hyderabad,Madhapur,Studio,562,1,1,Unfurnished,4,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,4308891
Delhi,Vasant Kunj,Apartment,1997,4,3,Fully-Furnished,18,4,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,45267450
Chennai,Porur,Studio,525,1,1,Unfurnished,22,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3108194
Kolkata,Ballygunge,Apartment,874,3,2,Unfurnished,3,5,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,12130269
Delhi,Rohini,Apartment,2157,4,3,Unfurnished,3,28,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,25841103
Mumbai,Juhu,Apartment,2005,3,2,Fully-Furnished,6,28,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,92725236
Delhi,Greater Kailash,Independent House,2478,4,3,Unfurnished,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,68589580
Chennai,OMR,Independent House,2279,4,3,Semi-Furnished,7,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,24162940
Pune,Hinjewadi,Apartment,1931,4,3,Fully-Furnished,4,3,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,20743479
Hyderabad,Gachibowli,Apartment,2216,4,4,Unfurnished,13,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,17159483
Mumbai,Borivali,Apartment,1006,3,2,Unfurnished,17,15,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,16140791
Bangalore,HSR Layout,Independent House,2503,4,3,Unfurnished,17,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,30074961
Delhi,Greater Kailash,Apartment,1246,2,2,Unfurnished,3,9,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,34393047
Bangalore,Hebbal,Apartment,699,2,2,Semi-Furnished,6,23,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,11124768
Delhi,Saket,Studio,416,1,1,Unfurnished,2,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,7116386
Hyderabad,Begumpet,Studio,510,1,1,Fully-Furnished,10,26,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4928893
Pune,Kharadi,Studio,556,1,1,Unfurnished,4,28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3721857
Pune,Wakad,Apartment,1299,4,3,Semi-Furnished,6,17,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,12984319
Pune,Viman Nagar,Apartment,1742,3,2,Fully-Furnished,10,11,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,23183589
Chennai,T Nagar,Apartment,1664,4,3,Fully-Furnished,10,2,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,29149403
Delhi,Greater Kailash,Penthouse,4418,4,2,Unfurnished,4,18,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,179830789
Bangalore,JP Nagar,Studio,518,1,1,Unfurnished,4,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4131093
Bangalore,JP Nagar,Apartment,1626,4,3,Unfurnished,4,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,16449624
Bangalore,Koramangala,Apartment,1471,2,2,Semi-Furnished,7,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,25712670
Mumbai,Malad,Apartment,1398,3,1,Semi-Furnished,3,5,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,26516013
Mumbai,Bandra,Apartment,2044,4,2,Fully-Furnished,14,13,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,79775249
Delhi,Greater Kailash,Apartment,1606,4,3,Fully-Furnished,10,21,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,45651944
Kolkata,EM Bypass,Studio,354,1,1,Semi-Furnished,6,13,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,3740908
Hyderabad,Jubilee Hills,Apartment,1846,3,2,Unfurnished,12,23,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,28285752
Chennai,OMR,Studio,497,1,1,Semi-Furnished,1,28,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4511723
Pune,Wakad,Villa,4490,5,2,Semi-Furnished,9,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,53644766
Mumbai,Malad,Studio,504,1,1,Fully-Furnished,1,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7804572
Bangalore,Electronic City,Studio,300,1,1,Unfurnished,6,6,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2482241
Mumbai,Navi Mumbai,Independent House,1215,4,3,Unfurnished,5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,16945851
Delhi,Greater Kailash,Independent House,2631,4,2,Fully-Furnished,13,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,81989244
Pune,Shivaji Nagar,Apartment,1323,3,2,Unfurnished,29,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14426513
Hyderabad,Jubilee Hills,Apartment,1851,3,2,Unfurnished,26,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,23146693
Chennai,T Nagar,Apartment,1131,2,1,Semi-Furnished,29,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,14410360
Pune,Koregaon Park,Apartment,1975,4,3,Semi-Furnished,14,5,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,29378308
Bangalore,Marathahalli,Apartment,1725,3,2,Semi-Furnished,4,10,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,16232642
Ahmedabad,Gota,Apartment,1715,4,3,Unfurnished,5,18,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,13041558
Delhi,Karol Bagh,Independent House,2137,4,3,Unfurnished,8,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,41008335
Ahmedabad,Thaltej,Villa,4545,4,3,Semi-Furnished,2,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,50580849
Pune,Kharadi,Apartment,1485,3,2,Semi-Furnished,6,18,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,13874123
Mumbai,Andheri,Apartment,2198,4,3,Semi-Furnished,15,23,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,46224827
Bangalore,Marathahalli,Apartment,1076,3,2,Unfurnished,25,9,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,8024025
Pune,Wakad,Apartment,796,3,2,Fully-Furnished,6,21,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,11304447
Delhi,Karol Bagh,Apartment,1139,2,2,Unfurnished,11,12,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,18184728
Chennai,Anna Nagar,Apartment,1445,3,1,Semi-Furnished,3,8,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,21643468
Chennai,Anna Nagar,Penthouse,2177,3,1,Unfurnished,4,38,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,48411649
Ahmedabad,SG Highway,Apartment,1625,4,2,Semi-Furnished,4,7,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,15266766
Delhi,Nehru Place,Villa,3934,5,3,Unfurnished,2,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,89947525
Mumbai,Dadar,Apartment,913,2,2,Unfurnished,14,6,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,21293880
Delhi,Nehru Place,Studio,562,1,1,Semi-Furnished,15,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7191641
Hyderabad,Secunderabad,Studio,596,1,1,Unfurnished,2,12,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,5636026
Mumbai,Dadar,Penthouse,4599,5,3,Semi-Furnished,12,34,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,224085999
Bangalore,MG Road,Studio,400,1,1,Fully-Furnished,22,8,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,7497219
Hyderabad,Kukatpally,Villa,1500,2,2,Unfurnished,9,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,16829100
Hyderabad,Begumpet,Penthouse,4529,6,3,Unfurnished,9,33,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,75080476
Chennai,Nungambakkam,Apartment,1223,4,2,Unfurnished,0,27,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,25837765
Chennai,Velachery,Studio,359,1,1,Unfurnished,8,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2519901
Pune,Aundh,Independent House,2385,5,3,Unfurnished,6,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,31333549
Mumbai,Thane,Studio,545,1,1,Semi-Furnished,6,23,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5702816
Delhi,Vasant Kunj,Penthouse,3606,5,4,Semi-Furnished,13,25,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,145553125
Ahmedabad,Navrangpura,Apartment,1660,3,2,Fully-Furnished,2,6,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,20844299
Mumbai,Andheri,Apartment,1550,3,2,Unfurnished,8,18,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,29610963
Hyderabad,Gachibowli,Independent House,2318,5,3,Unfurnished,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,23431467
Hyderabad,Banjara Hills,Apartment,2164,4,3,Unfurnished,6,28,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,31501371
Kolkata,EM Bypass,Apartment,753,2,2,Fully-Furnished,5,9,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,8933559
Mumbai,Malad,Apartment,1391,4,3,Fully-Furnished,3,24,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,25720255
Ahmedabad,Satellite,Independent House,2094,4,3,Fully-Furnished,8,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,24975271
Ahmedabad,Prahlad Nagar,Apartment,1114,3,2,Semi-Furnished,1,20,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,13116941
Hyderabad,HITEC City,Apartment,1732,4,3,Semi-Furnished,0,30,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,21885150
Kolkata,Garia,Apartment,1688,3,2,Unfurnished,1,24,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,10475427
Bangalore,Sarjapur,Studio,420,1,1,Semi-Furnished,0,11,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,4104836
Kolkata,New Town,Studio,733,1,1,Fully-Furnished,4,23,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,5355361
Bangalore,HSR Layout,Apartment,1254,3,2,Fully-Furnished,35,5,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,15432110
Mumbai,Juhu,Studio,550,1,1,Semi-Furnished,20,8,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,14903993
